,longitude,housing_median_age,total_rooms,population,median_income,median_house_value,rooms_per_household,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
9947,-122.35,18.0,3735.0,1504.0,5.6304,243100.0,7.1689059500959695,False,False,True,False
9948,-122.33,33.0,2017.0,949.0,4.625,228600.0,5.89766081871345,False,False,True,False
9949,-122.4,33.0,1408.0,520.0,3.5781,242500.0,6.6415094339622645,False,False,False,False
9950,-122.33,28.0,1020.0,504.0,4.5694,287500.0,6.219512195121951,True,False,False,False
9951,-122.4,20.0,4867.0,1725.0,2.5685,267600.0,4.7950738916256155,True,False,False,False
9952,-122.32,20.0,3494.0,1673.0,5.5718,185200.0,6.458410351201478,True,False,False,False
9953,-122.36,18.0,1808.0,968.0,3.7067,175000.0,4.886486486486486,True,False,False,False
9954,-122.36,16.0,2716.0,898.0,2.2536,201200.0,5.432,True,False,False,False
9955,-122.18,24.0,407.0,175.0,6.0266,216700.0,6.672131147540983,True,False,False,False
9956,-122.21,12.0,4270.0,1624.0,5.5266,331300.0,7.1404682274247495,True,False,False,False
9957,-122.29,28.0,2024.0,844.0,4.7833,361100.0,6.550161812297735,True,False,False,False
9958,-122.33,36.0,831.0,272.0,6.3427,304800.0,7.623853211009174,True,False,False,False
9959,-122.28,44.0,1066.0,416.0,3.6389,304000.0,6.126436781609195,False,False,True,False
9960,-122.26,25.0,1821.0,349.0,6.9931,398800.0,10.1731843575419,True,False,False,False
9961,-122.26,34.0,2048.0,780.0,5.815,339200.0,7.670411985018727,False,False,True,False
9962,-122.23,31.0,3440.0,1538.0,5.5368,325900.0,6.405959031657356,False,False,True,False
9963,-122.24,38.0,1938.0,823.0,6.1089,280800.0,6.8,False,False,True,False
9964,-122.52,35.0,1227.0,548.0,4.875,336700.0,5.927536231884058,True,False,False,False
9965,-122.48,29.0,2278.0,765.0,4.6379,348200.0,7.074534161490683,True,False,False,False
9966,-122.4,33.0,2542.0,1099.0,4.635,248500.0,6.052380952380952,True,False,False,False
9967,-122.47,18.0,2487.0,980.0,3.5506,187500.0,4.944333996023857,True,False,False,False
9968,-122.47,25.0,928.0,413.0,3.4904,196900.0,5.043478260869565,True,False,False,False
9969,-122.48,49.0,1977.0,741.0,3.1312,247600.0,5.831858407079646,True,False,False,False
9970,-122.48,37.0,3049.0,1287.0,4.3125,276500.0,6.945330296127563,True,False,False,False
9971,-122.47,23.0,2191.0,959.0,4.1993,214500.0,6.069252077562327,True,False,False,False
9972,-122.45,18.0,1297.0,610.0,1.9441,184400.0,4.157051282051282,True,False,False,False
9973,-122.4,24.0,1741.0,564.0,3.6118,248400.0,7.536796536796537,True,False,False,False
9974,-122.44,26.0,2101.0,2171.0,3.6429,159700.0,5.836111111111111,True,False,False,False
9975,-122.45,34.0,2517.0,1324.0,3.0938,189400.0,5.424568965517241,True,False,False,False
9976,-122.47,20.0,1036.0,589.0,5.3698,303300.0,5.34020618556701,True,False,False,False
9977,-122.48,37.0,1898.0,973.0,4.2096,256600.0,5.58235294117647,True,False,False,False
9978,-122.46,32.0,1735.0,785.0,3.6641,275800.0,5.614886731391586,True,False,False,False
9979,-122.27,18.0,742.0,343.0,3.1563,98400.0,6.235294117647059,True,False,False,False
9980,-122.26,22.0,509.0,139.0,2.1979,152800.0,6.972602739726027,True,False,False,False
9981,-122.27,22.0,678.0,336.0,4.4,142500.0,6.58252427184466,True,False,False,False
9982,-122.18,15.0,1743.0,655.0,3.3393,146900.0,6.6022727272727275,True,False,False,False
9983,-122.52,35.0,1705.0,708.0,3.4539,300000.0,6.739130434782608,True,False,False,False
9984,-122.59,43.0,2088.0,721.0,4.65,245000.0,7.126279863481229,False,False,False,False
9985,-122.57,18.0,2083.0,926.0,1.9925,225000.0,4.277207392197125,True,False,False,False
9986,-122.58,33.0,1239.0,539.0,3.5208,195800.0,5.036585365853658,True,False,False,False
9987,-122.58,32.0,2723.0,1549.0,2.3942,183100.0,4.89748201438849,True,False,False,False
9988,-122.59,18.0,3753.0,1454.0,3.7585,185700.0,5.618263473053892,False,False,False,False
9989,-121.07,15.0,6828.0,3002.0,2.4726,143400.0,5.180576631259484,True,False,False,False
9990,-121.07,17.0,1878.0,892.0,2.8864,143100.0,6.280936454849498,True,False,False,False
9991,-121.1,13.0,1110.0,602.0,2.5887,144400.0,5.311004784688995,True,False,False,False
9992,-121.11,16.0,1000.0,508.0,2.3062,138800.0,5.2631578947368425,True,False,False,False
9993,-121.12,17.0,838.0,388.0,3.6563,163500.0,5.901408450704225,True,False,False,False
9994,-121.05,10.0,3063.0,1168.0,4.4375,185100.0,6.041420118343195,True,False,False,False
9995,-121.03,10.0,3138.0,1275.0,4.0775,164500.0,6.140900195694717,True,False,False,False
9996,-121.07,8.0,4839.0,1977.0,4.0848,155900.0,6.350393700787402,True,False,False,False
9997,-121.05,7.0,2767.0,1143.0,3.6333,170200.0,7.2434554973821985,True,False,False,False
9998,-121.04,8.0,2870.0,1307.0,3.463,201700.0,6.363636363636363,True,False,False,False
9999,-121.0,7.0,439.0,246.0,3.0781,162500.0,5.4875,True,False,False,False
10000,-121.08,13.0,1839.0,752.0,4.2031,209600.0,6.811111111111111,True,False,False,False
10001,-121.07,10.0,1813.0,827.0,3.6087,182100.0,6.317073170731708,True,False,False,False
10002,-121.07,9.0,2374.0,884.0,4.5042,206400.0,7.129129129129129,True,False,False,False
10003,-121.03,12.0,1875.0,806.0,3.9185,195200.0,6.625441696113074,True,False,False,False
10004,-121.06,14.0,1651.0,633.0,4.2802,194800.0,6.325670498084291,True,False,False,False
10005,-121.06,15.0,1999.0,585.0,5.5161,361900.0,8.126016260162602,True,False,False,False
10006,-121.06,11.0,1887.0,775.0,3.8417,187200.0,6.667844522968198,True,False,False,False
10007,-121.22,14.0,1405.0,660.0,3.0804,156800.0,6.162280701754386,True,False,False,False
10008,-121.19,14.0,1131.0,520.0,3.9,180400.0,6.353932584269663,True,False,False,False
10009,-121.14,13.0,1085.0,629.0,5.0389,171500.0,5.070093457943925,True,False,False,False
10010,-121.12,9.0,1431.0,681.0,3.045,170400.0,6.475113122171946,True,False,False,False
10011,-121.1,10.0,680.0,354.0,4.0333,161500.0,4.857142857142857,True,False,False,False
10012,-121.08,19.0,2323.0,963.0,3.7426,162700.0,6.129287598944591,True,False,False,False
10013,-121.18,14.0,811.0,352.0,3.5938,140300.0,6.702479338842975,True,False,False,False
10014,-121.18,9.0,3415.0,1208.0,4.3646,185900.0,7.129436325678497,True,False,False,False
10015,-121.2,5.0,906.0,376.0,4.3523,188200.0,6.425531914893617,True,False,False,False
10016,-121.18,8.0,2112.0,782.0,3.7125,175000.0,6.1395348837209305,True,False,False,False
10017,-121.21,7.0,4194.0,1355.0,4.3702,226100.0,7.409893992932862,True,False,False,False
10018,-121.2,9.0,2802.0,955.0,5.2359,213300.0,6.70334928229665,True,False,False,False
10019,-121.18,16.0,1528.0,729.0,2.4688,138800.0,4.789968652037618,True,False,False,False
10020,-121.16,14.0,1006.0,462.0,3.1042,152000.0,5.437837837837838,True,False,False,False
10021,-121.25,9.0,999.0,411.0,2.125,151800.0,5.676136363636363,True,False,False,False
10022,-121.2,16.0,1039.0,554.0,2.9688,128300.0,5.646739130434782,True,False,False,False
10023,-121.15,13.0,3883.0,1816.0,2.8102,144400.0,5.693548387096774,True,False,False,False
10024,-121.24,14.0,983.0,399.0,2.2917,145100.0,6.105590062111801,True,False,False,False
10025,-121.23,11.0,1265.0,573.0,3.3603,162500.0,6.170731707317073,True,False,False,False
10026,-121.07,39.0,2099.0,929.0,1.9886,113800.0,4.962174940898345,True,False,False,False
10027,-121.04,48.0,1188.0,471.0,2.3125,125700.0,5.424657534246576,True,False,False,False
10028,-121.05,20.0,1634.0,1053.0,1.5313,154900.0,4.18974358974359,True,False,False,False
10029,-121.06,10.0,2229.0,982.0,2.186,132700.0,4.353515625,True,False,False,False
10030,-121.06,52.0,1749.0,837.0,2.325,109700.0,4.4731457800511505,True,False,False,False
10031,-121.09,35.0,2637.0,1181.0,2.7813,109200.0,5.49375,True,False,False,False
10032,-121.07,52.0,2432.0,928.0,2.425,121100.0,5.590804597701149,True,False,False,False
10033,-121.08,30.0,2188.0,1033.0,2.1419,105200.0,5.006864988558353,True,False,False,False
10034,-121.08,17.0,3033.0,1319.0,2.4811,111800.0,5.202401372212693,True,False,False,False
10035,-121.09,25.0,2200.0,1045.0,2.6042,116700.0,5.250596658711217,True,False,False,False
10036,-121.07,45.0,204.0,133.0,1.0,90600.0,4.0,True,False,False,False
10037,-121.02,16.0,1427.0,642.0,1.4241,125000.0,4.285285285285285,True,False,False,False
10038,-121.04,14.0,1889.0,853.0,2.25,112500.0,4.734335839598997,True,False,False,False
10039,-121.03,28.0,2843.0,1310.0,3.2337,123100.0,5.415238095238095,True,False,False,False
10040,-121.05,48.0,1759.0,716.0,2.3125,108300.0,5.025714285714286,True,False,False,False
10041,-121.06,52.0,1452.0,637.0,2.2083,103900.0,4.8561872909699,True,False,False,False
10042,-121.05,43.0,1264.0,611.0,2.535,117100.0,4.861538461538461,True,False,False,False
10043,-120.94,12.0,1321.0,661.0,4.0062,153800.0,5.693965517241379,True,False,False,False
10044,-120.83,14.0,3338.0,1373.0,3.67,160100.0,5.93950177935943,True,False,False,False
10045,-121.0,15.0,2809.0,1267.0,4.0426,191700.0,6.884803921568627,True,False,False,False
10046,-120.99,16.0,1497.0,737.0,2.8942,182500.0,6.160493827160494,True,False,False,False
10047,-120.99,15.0,2993.0,1296.0,3.3009,156800.0,5.777992277992278,True,False,False,False
10048,-120.93,13.0,2331.0,1110.0,3.6563,164900.0,5.563245823389021,True,False,False,False
10049,-120.99,14.0,770.0,285.0,3.6434,155400.0,6.637931034482759,True,False,False,False
10050,-120.99,23.0,2550.0,1016.0,3.6607,153000.0,6.296296296296297,True,False,False,False
10051,-121.0,10.0,1170.0,537.0,3.2813,163200.0,6.030927835051546,True,False,False,False
10052,-121.04,17.0,856.0,518.0,3.5859,144300.0,5.035294117647059,True,False,False,False
10053,-121.02,17.0,2277.0,1149.0,3.2303,149500.0,4.783613445378151,True,False,False,False
10054,-121.02,52.0,3720.0,1424.0,3.2,155000.0,6.108374384236453,True,False,False,False
10055,-121.03,49.0,3739.0,1422.0,2.4283,143100.0,6.16996699669967,True,False,False,False
10056,-121.0,14.0,810.0,302.0,3.1094,136100.0,5.869565217391305,True,False,False,False
10057,-121.02,52.0,1549.0,604.0,2.2278,155400.0,6.220883534136546,True,False,False,False
10058,-121.06,14.0,1864.0,894.0,3.4028,171800.0,5.614457831325301,True,False,False,False
10059,-120.94,14.0,3120.0,1569.0,3.5385,157400.0,5.611510791366906,True,False,False,False
10060,-121.06,17.0,3127.0,1390.0,3.9537,172800.0,6.013461538461539,True,False,False,False
10061,-120.89,17.0,2282.0,974.0,3.5417,155100.0,6.150943396226415,True,False,False,False
10062,-120.99,16.0,2616.0,1090.0,3.7917,179200.0,6.155294117647059,True,False,False,False
10063,-120.91,16.0,352.0,226.0,1.6094,79500.0,4.2926829268292686,True,False,False,False
10064,-121.03,15.0,1337.0,1172.0,2.6341,85000.0,4.369281045751634,True,False,False,False
10065,-121.13,17.0,3442.0,1693.0,2.8102,128900.0,5.560581583198708,True,False,False,False
10066,-120.74,18.0,453.0,152.0,1.3523,85700.0,5.883116883116883,True,False,False,False
10067,-120.09,17.0,1076.0,171.0,2.125,83900.0,16.8125,True,False,False,False
10068,-120.17,18.0,1046.0,486.0,4.119,110900.0,5.843575418994414,True,False,False,False
10069,-120.2,26.0,1988.0,905.0,3.7841,109500.0,6.193146417445483,True,False,False,False
10070,-120.19,16.0,1536.0,646.0,2.3594,155700.0,7.384615384615385,True,False,False,False
10071,-120.17,14.0,2421.0,1000.0,3.5652,119800.0,6.838983050847458,True,False,False,False
10072,-120.17,10.0,614.0,195.0,0.9283,116300.0,6.463157894736842,True,False,False,False
10073,-120.1,10.0,2325.0,1016.0,4.5208,117300.0,6.233243967828418,True,False,False,False
10074,-120.1,9.0,2738.0,1193.0,4.3958,124800.0,6.645631067961165,True,False,False,False
10075,-120.15,9.0,2254.0,694.0,5.6856,138100.0,9.275720164609053,True,False,False,False
10076,-120.26,24.0,6012.0,780.0,3.0043,122100.0,16.793296089385475,True,False,False,False
10077,-120.35,29.0,1986.0,337.0,4.0278,95800.0,19.86,True,False,False,False
10078,-120.27,11.0,2520.0,397.0,4.665,145600.0,15.272727272727273,True,False,False,False
10079,-120.25,9.0,2739.0,294.0,3.1842,162500.0,24.9,True,False,False,False
10080,-120.24,8.0,4195.0,291.0,3.4792,180800.0,36.47826086956522,True,False,False,False
10081,-120.23,7.0,2045.0,245.0,4.0481,152300.0,22.22826086956522,True,False,False,False
10082,-120.22,8.0,1872.0,203.0,4.5882,198400.0,26.366197183098592,True,False,False,False
10083,-120.21,7.0,914.0,85.0,4.7917,187500.0,26.88235294117647,True,False,False,False
10084,-120.19,7.0,2611.0,482.0,5.0622,174100.0,16.42138364779874,True,False,False,False
10085,-117.95,28.0,2851.0,1287.0,5.0782,264100.0,5.747983870967742,False,False,False,False
10086,-117.96,34.0,2228.0,1159.0,4.8906,228900.0,5.894179894179894,False,False,False,False
10087,-117.97,36.0,1870.0,947.0,4.1205,217000.0,5.771604938271605,False,False,False,False
10088,-117.97,34.0,1632.0,690.0,5.5608,255800.0,6.08955223880597,False,False,False,False
10089,-117.97,35.0,1928.0,1056.0,4.0893,215700.0,5.26775956284153,False,False,False,False
10090,-117.97,31.0,1975.0,918.0,4.4107,202000.0,5.69164265129683,False,False,False,False
10091,-117.97,33.0,1700.0,981.0,4.5461,194000.0,4.696132596685083,False,False,False,False
10092,-117.96,31.0,1471.0,841.0,3.46,232800.0,4.457575757575758,False,False,False,False
10093,-117.96,29.0,2316.0,1275.0,3.776,192600.0,4.622754491017964,False,False,False,False
10094,-117.96,31.0,2397.0,1407.0,2.6641,185200.0,5.035714285714286,False,False,False,False
10095,-117.94,33.0,1770.0,1346.0,4.0833,162500.0,4.836065573770492,False,False,False,False
10096,-117.94,34.0,1475.0,698.0,3.8194,186000.0,5.034129692832765,False,False,False,False
10097,-117.94,14.0,999.0,1037.0,2.7125,166100.0,4.094262295081967,False,False,False,False
10098,-117.95,25.0,3445.0,2400.0,3.4702,161900.0,4.593333333333334,False,False,False,False
10099,-117.95,37.0,2633.0,1904.0,2.6123,161300.0,4.17936507936508,False,False,False,False
10100,-117.96,15.0,2014.0,839.0,4.7446,175400.0,5.164102564102564,False,False,False,False
10101,-117.97,32.0,2620.0,1296.0,5.7796,241300.0,6.107226107226107,False,False,False,False
10102,-117.97,35.0,1887.0,989.0,4.1321,198100.0,5.3760683760683765,False,False,False,False
10103,-117.97,24.0,2017.0,900.0,3.0,251400.0,4.626146788990826,False,False,False,False
10104,-117.96,18.0,3744.0,1654.0,3.2158,215000.0,4.105263157894737,False,False,False,False
10105,-117.95,18.0,2825.0,1590.0,3.6106,153600.0,4.3934681181959565,False,False,False,False
10106,-117.94,28.0,639.0,1062.0,3.0588,145200.0,3.7810650887573964,False,False,False,False
10107,-117.95,32.0,1661.0,1201.0,4.0,178200.0,5.5,False,False,False,False
10108,-117.95,11.0,3127.0,1594.0,4.3426,141300.0,4.505763688760807,False,False,False,False
10109,-117.94,32.0,1053.0,1038.0,4.6696,165500.0,4.743243243243243,False,False,False,False
10110,-117.95,13.0,2312.0,2038.0,3.1378,137000.0,4.135957066189624,False,False,False,False
10111,-117.94,25.0,3250.0,1452.0,5.1084,303800.0,6.487025948103793,False,False,False,False
10112,-117.94,30.0,1596.0,845.0,4.5096,241100.0,5.165048543689321,False,False,False,False
10113,-117.95,31.0,2237.0,1135.0,4.45,267900.0,5.154377880184332,False,False,False,False
10114,-117.94,26.0,1962.0,1236.0,2.2156,145000.0,3.773076923076923,False,False,False,False
10115,-117.93,30.0,2658.0,1135.0,6.0516,245000.0,6.780612244897959,False,False,False,False
10116,-117.93,28.0,3664.0,1820.0,4.225,224700.0,5.576864535768645,False,False,False,False
10117,-117.93,25.0,2431.0,1702.0,3.7933,184400.0,4.648183556405353,False,False,False,False
10118,-117.92,27.0,4566.0,2045.0,5.583,267700.0,6.876506024096385,False,False,False,False
10119,-117.92,30.0,2506.0,1255.0,4.7813,198200.0,5.95249406175772,False,False,False,False
10120,-117.93,34.0,2271.0,1393.0,4.2443,174400.0,5.244803695150115,False,False,False,False
10121,-117.93,37.0,1128.0,931.0,2.8,137500.0,4.82051282051282,False,False,False,False
10122,-117.93,33.0,1626.0,1062.0,2.1944,139600.0,4.567415730337078,False,False,False,False
10123,-117.92,12.0,4415.0,1532.0,3.75,166300.0,5.169789227166277,False,False,False,False
10124,-117.91,21.0,2578.0,1207.0,6.2452,291700.0,7.365714285714286,False,False,False,False
10125,-117.91,15.0,5799.0,2314.0,6.3433,350500.0,7.36848792884371,False,False,False,False
10126,-117.89,20.0,3349.0,1822.0,4.7216,227000.0,4.961481481481481,False,False,False,False
10127,-117.88,17.0,6100.0,2771.0,7.6486,306700.0,7.043879907621247,False,False,False,False
10128,-117.9,12.0,4325.0,1897.0,3.3173,247400.0,4.00462962962963,False,False,False,False
10129,-117.89,17.0,2936.0,1381.0,5.4617,190300.0,5.48785046728972,False,False,False,False
10130,-117.9,27.0,698.0,391.0,5.9177,267600.0,5.5396825396825395,False,False,False,False
10131,-117.91,21.0,380.0,398.0,4.7222,208300.0,5.428571428571429,False,False,False,False
10132,-117.91,27.0,2181.0,1555.0,3.6106,196400.0,4.469262295081967,False,False,False,False
10133,-117.91,34.0,1763.0,894.0,5.0096,221700.0,5.936026936026936,False,False,False,False
10134,-117.91,32.0,1530.0,666.0,4.125,230200.0,5.543478260869565,False,False,False,False
10135,-117.91,24.0,2249.0,1015.0,4.9766,267100.0,5.841558441558441,False,False,False,False
10136,-117.89,34.0,1473.0,1025.0,3.8333,170400.0,4.6761904761904765,False,False,False,False
10137,-117.89,33.0,1264.0,527.0,3.7321,216500.0,5.568281938325991,False,False,False,False
10138,-117.9,36.0,1376.0,687.0,3.5403,195400.0,6.226244343891403,False,False,False,False
10139,-117.89,8.0,2120.0,1281.0,3.4954,159500.0,4.51063829787234,False,False,False,False
10140,-117.89,14.0,1562.0,609.0,2.3935,125000.0,4.762195121951219,False,False,False,False
10141,-117.89,16.0,1426.0,652.0,6.5284,288700.0,6.3097345132743365,False,False,False,False
10142,-117.89,23.0,1533.0,693.0,7.898,258200.0,6.665217391304348,False,False,False,False
10143,-117.9,19.0,2176.0,1002.0,4.9743,193500.0,5.412935323383085,False,False,False,False
10144,-117.9,26.0,2885.0,1227.0,4.9524,226600.0,6.571753986332574,False,False,False,False
10145,-117.9,33.0,4181.0,2049.0,4.3103,201600.0,5.013189448441247,False,False,False,False
10146,-117.92,19.0,2181.0,1272.0,5.1952,302100.0,6.471810089020772,False,False,False,False
10147,-117.92,33.0,2868.0,1204.0,6.1825,336900.0,6.961165048543689,False,False,False,False
10148,-117.92,27.0,2558.0,891.0,9.5561,411800.0,8.094936708860759,False,False,False,False
10149,-117.91,27.0,829.0,383.0,9.3125,293500.0,6.2330827067669174,False,False,False,False
10150,-117.92,18.0,2895.0,1116.0,5.4716,400000.0,6.748251748251748,False,False,False,False
10151,-117.92,13.0,1814.0,1010.0,6.3489,337900.0,5.795527156549521,False,False,False,False
10152,-117.93,24.0,1698.0,676.0,5.2017,364600.0,6.21978021978022,False,False,False,False
10153,-117.9,18.0,3821.0,1430.0,6.9399,349600.0,6.727112676056338,False,False,False,False
10154,-117.9,28.0,2696.0,947.0,9.0055,375400.0,7.573033707865169,False,False,False,False
10155,-117.89,17.0,1671.0,678.0,13.1107,467600.0,8.111650485436893,False,False,False,False
10156,-117.92,12.0,1859.0,622.0,5.0258,161800.0,5.882911392405063,False,False,False,False
10157,-117.97,19.0,8096.0,3853.0,6.0076,269500.0,6.166031987814166,False,False,False,False
10158,-117.96,9.0,1899.0,1070.0,7.2532,381500.0,6.48122866894198,False,False,False,False
10159,-117.95,15.0,3057.0,1679.0,6.8429,372600.0,6.13855421686747,False,False,False,False
10160,-117.96,10.0,2423.0,1213.0,6.5635,346900.0,6.982708933717579,False,False,False,False
10161,-117.98,6.0,1537.0,506.0,4.8264,146800.0,5.489285714285714,False,False,False,False
10162,-117.96,25.0,3578.0,1588.0,6.2556,341300.0,7.6781115879828326,False,False,False,False
10163,-117.95,17.0,1665.0,755.0,6.5764,349000.0,6.55511811023622,False,False,False,False
10164,-117.96,24.0,1332.0,625.0,4.4375,334100.0,5.791304347826087,False,False,False,False
10165,-117.94,18.0,8836.0,3946.0,5.6441,313000.0,6.089593383873191,False,False,False,False
10166,-117.93,30.0,2629.0,956.0,9.9071,500001.0,8.241379310344827,False,False,False,False
10167,-117.94,30.0,2577.0,1076.0,6.7528,459600.0,6.890374331550802,False,False,False,False
10168,-117.94,35.0,2159.0,833.0,5.3738,365100.0,6.444776119402985,False,False,False,False
10169,-117.94,27.0,2029.0,711.0,9.7956,500001.0,7.988188976377953,False,False,False,False
10170,-117.98,25.0,2037.0,1435.0,3.3199,188800.0,4.106854838709677,False,False,False,False
10171,-117.98,29.0,1310.0,937.0,3.8068,158700.0,4.45578231292517,False,False,False,False
10172,-117.98,25.0,1025.0,726.0,3.875,137500.0,5.601092896174864,False,False,False,False
10173,-117.98,26.0,1240.0,781.0,4.1287,205800.0,3.9365079365079363,False,False,False,False
10174,-117.97,28.0,1784.0,1255.0,3.7054,169200.0,4.1200923787528865,False,False,False,False
10175,-117.97,34.0,2138.0,1682.0,3.6006,161700.0,4.617710583153348,False,False,False,False
10176,-117.97,35.0,1691.0,1265.0,3.5855,174300.0,4.473544973544974,False,False,False,False
10177,-117.97,12.0,1370.0,1022.0,3.6471,141700.0,4.628378378378378,False,False,False,False
10178,-117.96,35.0,2146.0,1230.0,3.7813,184900.0,5.002331002331002,False,False,False,False
10179,-117.96,35.0,2181.0,1249.0,4.2937,183200.0,6.092178770949721,False,False,False,False
10180,-117.96,35.0,1972.0,1152.0,3.7222,187500.0,5.53932584269663,False,False,False,False
10181,-117.95,35.0,2375.0,1343.0,4.53,193500.0,5.601415094339623,False,False,False,False
10182,-117.95,35.0,2478.0,1333.0,5.2099,191400.0,5.80327868852459,False,False,False,False
10183,-117.96,32.0,2366.0,1283.0,3.3516,190000.0,4.960167714884696,False,False,False,False
10184,-117.94,46.0,1747.0,770.0,5.4217,256000.0,5.902027027027027,False,False,False,False
10185,-117.95,34.0,1599.0,938.0,4.285,184900.0,5.208469055374593,False,False,False,False
10186,-117.95,35.0,1854.0,1115.0,4.4784,185200.0,4.866141732283465,False,False,False,False
10187,-117.95,22.0,1432.0,746.0,2.0227,55000.0,4.837837837837838,False,False,False,False
10188,-117.96,27.0,890.0,416.0,3.141,167500.0,4.45,False,False,False,False
10189,-117.96,37.0,1785.0,1155.0,4.7984,175800.0,4.429280397022333,False,False,False,False
10190,-117.95,34.0,1939.0,817.0,3.6705,275000.0,6.17515923566879,False,False,False,False
10191,-117.94,36.0,2824.0,1394.0,4.6477,194700.0,5.570019723865878,False,False,False,False
10192,-117.94,33.0,1013.0,706.0,2.1432,197500.0,3.808270676691729,False,False,False,False
10193,-117.95,36.0,2038.0,1066.0,5.197,195700.0,5.890173410404624,False,False,False,False
10194,-117.93,36.0,1672.0,1173.0,4.5774,182100.0,4.9614243323442135,False,False,False,False
10195,-117.93,35.0,1216.0,893.0,4.0288,184000.0,5.333333333333333,False,False,False,False
10196,-117.94,35.0,1235.0,875.0,4.6964,183100.0,5.613636363636363,False,False,False,False
10197,-117.94,35.0,2127.0,1247.0,4.75,185600.0,5.626984126984127,False,False,False,False
10198,-117.93,52.0,2157.0,1001.0,5.1237,240000.0,5.7828418230563,False,False,False,False
10199,-117.93,10.0,1277.0,730.0,1.4803,137500.0,3.062350119904077,False,False,False,False
10200,-117.94,46.0,2066.0,1275.0,3.9375,187000.0,4.611607142857143,False,False,False,False
10201,-117.94,35.0,1694.0,679.0,4.3333,239300.0,6.00709219858156,False,False,False,False
10202,-117.92,44.0,308.0,301.0,2.1991,191100.0,3.08,False,False,False,False
10203,-117.92,36.0,1125.0,966.0,2.8438,162500.0,4.377431906614786,False,False,False,False
10204,-117.93,52.0,950.0,429.0,2.315,182100.0,5.135135135135135,False,False,False,False
10205,-117.93,45.0,1306.0,585.0,4.0812,241700.0,5.023076923076923,False,False,False,False
10206,-117.93,32.0,2458.0,967.0,7.2893,293500.0,6.009779951100245,False,False,False,False
10207,-117.92,52.0,1270.0,609.0,3.75,232500.0,6.018957345971564,False,False,False,False
10208,-117.91,34.0,1851.0,784.0,5.2336,235600.0,6.382758620689655,False,False,False,False
10209,-117.92,32.0,1683.0,719.0,5.3649,243600.0,6.399239543726236,False,False,False,False
10210,-117.92,32.0,1632.0,575.0,5.3986,318700.0,6.94468085106383,False,False,False,False
10211,-117.91,30.0,1631.0,523.0,7.875,351900.0,7.550925925925926,False,False,False,False
10212,-117.9,35.0,2062.0,991.0,5.2897,230400.0,5.775910364145658,False,False,False,False
10213,-117.9,34.0,1396.0,661.0,4.675,215400.0,5.3486590038314175,False,False,False,False
10214,-117.9,28.0,2315.0,1360.0,2.9861,218600.0,4.593253968253968,False,False,False,False
10215,-117.9,34.0,1411.0,1040.0,3.4338,195200.0,4.719063545150502,False,False,False,False
10216,-117.91,29.0,1121.0,762.0,2.5,143800.0,4.061594202898551,False,False,False,False
10217,-117.91,52.0,2031.0,1191.0,2.9076,177300.0,4.386609071274298,False,False,False,False
10218,-117.88,18.0,1616.0,866.0,3.6435,119100.0,3.2580645161290325,False,False,False,False
10219,-117.88,16.0,959.0,353.0,4.5,173300.0,5.183783783783784,False,False,False,False
10220,-117.88,15.0,957.0,615.0,3.0263,162500.0,2.5864864864864865,False,False,False,False
10221,-117.89,15.0,1655.0,1549.0,1.9127,175000.0,2.843642611683849,False,False,False,False
10222,-117.89,33.0,1582.0,771.0,5.3836,229600.0,6.591666666666667,False,False,False,False
10223,-117.89,27.0,2091.0,1037.0,5.7519,243400.0,6.298192771084337,False,False,False,False
10224,-117.89,25.0,1492.0,755.0,3.0893,188200.0,3.83547557840617,False,False,False,False
10225,-117.89,32.0,1133.0,693.0,3.3594,202100.0,4.969298245614035,False,False,False,False
10226,-117.88,35.0,1919.0,1302.0,5.6409,190900.0,5.56231884057971,False,False,False,False
10227,-117.89,32.0,1569.0,835.0,3.0465,148900.0,4.064766839378239,False,False,False,False
10228,-117.93,45.0,1006.0,1237.0,3.3472,168000.0,4.244725738396625,False,False,False,False
10229,-117.93,36.0,931.0,778.0,2.6563,155000.0,3.072607260726073,False,False,False,False
10230,-117.93,17.0,1627.0,1216.0,3.3438,186600.0,4.409214092140921,False,False,False,False
10231,-117.93,35.0,931.0,516.0,5.5867,182500.0,5.350574712643678,False,False,False,False
10232,-117.93,29.0,1221.0,1822.0,1.7935,162500.0,3.745398773006135,False,False,False,False
10233,-117.89,28.0,1395.0,1220.0,3.3008,193800.0,3.8535911602209945,False,False,False,False
10234,-117.91,26.0,2296.0,1415.0,2.4732,165800.0,4.35673624288425,False,False,False,False
10235,-117.92,26.0,745.0,247.0,3.6375,133900.0,4.933774834437086,False,False,False,False
10236,-117.92,33.0,1597.0,1888.0,3.055,157800.0,3.775413711583924,False,False,False,False
10237,-117.87,16.0,2434.0,1017.0,4.2188,176300.0,5.11344537815126,False,False,False,False
10238,-117.88,21.0,3180.0,1413.0,6.5945,277300.0,8.132992327365729,False,False,False,False
10239,-117.88,15.0,1705.0,759.0,3.5333,114400.0,3.559498956158664,False,False,False,False
10240,-117.88,19.0,3583.0,2300.0,3.0214,218400.0,4.113662456946039,False,False,False,False
10241,-117.88,17.0,3218.0,1701.0,3.6946,265500.0,3.9053398058252426,False,False,False,False
